x,y
0,0E-64
7.12361758104700637517225914052687585353851318359375,0E-64
25.37675879549503843435331873479299247264862060546875,0E-64
154.86578799222319258177549272659234702587127685546875,0E-64
206.44385275962987957854011256131343543529510498046875,0E-64
460.17671439672882893745509136351756751537322998046875,0E-64
854.36858751313220050604968491825275123119354248046875,0E-64
860.67031625415058293526726629352197051048278808593750,0E-64
1080.76399751499068280224946647649630904197692871093750,0E-64
1139.75462309187918030772834754316136240959167480468750,0E-64
1141.037227963681265574535927953547798097133636474609375,0E-64
1305.514279074360165733281746724969707429409027099609375,0E-64
1393.276246904161955963985519701964221894741058349609375,0E-64
1419.104950408636008685192564371391199529170989990234375,0E-64
1587.364496459949472662032121661468409001827239990234375,0E-64
1597.334383729763860326755775531637482345104217529296875,0E-64
1662.765445111950714629500680530327372252941131591796875,0.0008466170059926883373313193258676000000000000000000000000000000
1769.751851893706688922947023456799797713756561279296875,0.0009031885664700759615478276645904000000000000000000000000000000
1977.961797970663816226277731402660720050334930419921875,-0.0019732170838004229430744579229438000000000000000000000000000000
2032.177531139439828233861362605239264667034149169921875,-0.0007530530975507995934312255033976000000000000000000000000000000
2073.900185959023793724753659262205474078655242919921875,0.0005700261621358171560981499246703000000000000000000000000000000
2202.096600174979506459038702814723365008831024169921875,0.0201580573815442302605338658688021000000000000000000000000000000
2215.158014995965522597742847210611216723918914794921875,0.0089210147673824336002056519083685000000000000000000000000000000
2287.029623190494980189413354310090653598308563232421875,0.0841071648909054874900644027192272000000000000000000000000000000
2359.918333937257066690307283352012746036052703857421875,0.1178685284722835999658142661734320000000000000000000000000000000
2384.179467017050569221936484609614126384258270263671875,0.0781980461000739402979209648372096000000000000000000000000000000
2442.751002897879963438043660062248818576335906982421875,0.0323625139935465011392996821673087000000000000000000000000000000
2516.7792098049262674575032860957435332238674163818359375,0.0333467494434073669167119280173088000000000000000000000000000000
2623.4084194794419315766020872615627013146877288818359375,0.0301652254432527726223574304374388000000000000000000000000000000
2867.2516576147758085024719321154407225549221038818359375,0.0128048225664467720223887585967608000000000000000000000000000000
2887.9927452481279777085632076705223880708217620849609375,0.0196482762701663116553475020242237000000000000000000000000000000
2994.3478817129247493422639081472880207002162933349609375,0.0178078906101797081859308118174777000000000000000000000000000000
3163.3092762577423007197552351499325595796108245849609375,0.0108646308191249080860540835312408000000000000000000000000000000
3243.9719728230718549522038074428564868867397308349609375,0.0117375682953839921822935431673802000000000000000000000000000000
3454.4489466986747066012952700475580058991909027099609375,0.0031259579108044755293554225582250000000000000000000000000000000
3594.0017540854887732049149917656905017793178558349609375,0.0003846582103717844118404629156690000000000000000000000000000000
3648.5956551431076595459757072603679262101650238037109375,0.0031593947571416903050566025678850000000000000000000000000000000
3784.3021382781073602696864099925733171403408050537109375,0.0009057380749233377883460973968007000000000000000000000000000000
3844.5538885217531477334063083617365919053554534912109375,0.0030682593009779752906616550435260000000000000000000000000000000
3901.1902729648759124980728074660873971879482269287109375,0.0053433326722540230923581399189570000000000000000000000000000000
3952.2026022459889451621251055257744155824184417724609375,0.0076968561419481711505522844552744000000000000000000000000000000
3981.0900294532886609655264464890933595597743988037109375,0.0110480057493685264553685987130719000000000000000000000000000000
4043.8718047365458720943109938161796890199184417724609375,0.0124297156243072354403229667158488000000000000000000000000000000
4076.0802460924409833520343227064586244523525238037109375,0.0154003573327676248273615859961509000000000000000000000000000000
4486.6758618885898994843586251590750180184841156005859375,0.0005627178383185067010787788238089000000000000000000000000000000
4491.5430290332985190371317685276153497397899627685546875,0.0044760284755877673489948531525252000000000000000000000000000000
4509.3036923842560061981288299648440442979335784912109375,0.0077588971515604330564366511459945000000000000000000000000000000
4698.0157252750664003126956913547473959624767303466796875,0.0038998020418217253892790437399738000000000000000000000000000000
4740.8076755074456360983248259799438528716564178466796875,0.0061525927222638510096411014498792000000000000000000000000000000
4841.7953403119336301951847190139233134686946868896484375,0.0058671514495399567752183095213067000000000000000000000000000000
5273.5158169110510060217933414605795405805110931396484375,-0.0057923273886042161674679186046027000000000000000000000000000000
5496.8689412868105692577813670141040347516536712646484375,-0.0093246061668554792496381932210782000000000000000000000000000000
5575.7025551409323342877399909411906264722347259521484375,-0.0083762529588731006703817655212949000000000000000000000000000000
5761.6976857519941874752333887954591773450374603271484375,-0.0122517162311427265541342088558017000000000000000000000000000000
5843.6400218405596882487174070774926804006099700927734375,-0.0112681603892167452171798441289244000000000000000000000000000000
5868.6519341103218658783902128561749123036861419677734375,-0.0086150741217087469065272786673670000000000000000000000000000000
5879.2141172219858018532789856180897913873195648193359375,-0.0056360327859052766260869779594700000000000000000000000000000000
