id,resident,time
77,false,94853.33087760043096192674738631467334926128387451171875
78,false,96735.33008187914257813844187694485299289226531982421875
79,false,97703.74420976479316447438350223819725215435028076171875
80,false,98771.85872727823538763658461903105489909648895263671875
81,false,102034.18680551676201684330180796678178012371063232421875
82,false,104856.71111840360982636610742702032439410686492919921875
83,false,106236.50210422808320753773614342208020389080047607421875
84,false,106301.99408632529437124247806423227302730083465576171875
85,false,107559.36065160553588793135304513270966708660125732421875
86,false,107977.61949147723995690029141769628040492534637451171875
87,false,109514.67750113236842235409085333230905234813690185546875
88,false,110280.80195905340726447718679992249235510826110839843750
89,false,114460.44994831043024330341495442553423345088958740234375
90,false,114667.87693909122492197383280654321424663066864013671875
91,false,114847.73259414691247126683038004557602107524871826171875
92,false,116002.93795220749626917466912345844320952892303466796875
93,false,118230.19452331776777054272997702355496585369110107421875
94,false,121704.25496883254325819478935954975895583629608154296875
95,true,125088.90645747262562803570062897051684558391571044921875
96,false,127109.14404056062826153805644935346208512783050537109375
97,false,129019.07876711719883910944872695836238563060760498046875
98,true,129503.59756693665370175239104355568997561931610107421875
99,false,130306.27527234929699329057939394260756671428680419921875
100,false,132516.72912651923176508006463336641900241374969482421875
101,false,133803.50209552054493666872758694807998836040496826171875
102,false,138965.93983508216900712994856803561560809612274169921875
103,false,139623.88778159792955957385629517375491559505462646484375
104,false,144550.95150344131523478807821447844617068767547607421875
105,false,145183.05961082308852905242702036048285663127899169921875
106,false,145679.41001788015892781658067178796045482158660888671875
107,false,147176.24697528843239080487137471209280192852020263671875
108,true,150511.72634382421291387998962818528525531291961669921875
109,false,151425.97694584820500107724683402921073138713836669921875
110,false,152144.49813068961087036967683161492459475994110107421875
111,true,152162.37765597915600945810865596286021173000335693359375
112,false,154504.507990778596047132253943345858715474605560302734375
113,false,155185.01894472851046102856997777053038589656352996826171875
114,false,157264.76720654137090615876104493509046733379364013671875
115,false,159384.99414607216604178319130369345657527446746826171875
116,false,166564.25383721736437347971104827593080699443817138671875
117,true,166715.31024882038982593002174326102249324321746826171875
118,false,167681.12464991190878560445298717240802943706512451171875
119,false,170060.70381359555643552283754615928046405315399169921875
120,false,175421.65296140035121918998584078508429229259490966796875
121,false,176349.08387273735236089322597763384692370891571044921875
122,false,177288.72175543525761565177845113794319331645965576171875
123,false,178287.36311618784355470523905751178972423076629638671875
124,false,180292.88429875985956041262170401751063764095306396484375
125,false,181691.41702342854923823978197106043808162212371826171875
126,false,183831.39033608835336064402099509607069194316864013671875
127,false,185077.44860283139964973742053189198486506938934326171875
128,false,185273.33147184703876586553406013990752398967742919921875
129,true,185627.45686463487278228257082446361891925334930419921875
130,false,188059.23829907537281069807022504392080008983612060546875
131,false,189957.04143307138117346966055265511386096477508544921875
132,false,190113.12131991482388126968317010323517024517059326171875
133,false,193495.40861027843194630548850909690372645854949951171875
134,false,193887.59928311627849506493248554761521518230438232421875
135,false,194652.61714772606478174310495887766592204570770263671875
136,true,194702.34187502750849585453352119657211005687713623046875
137,false,195918.79235289405218622960092034190893173217773437500000
138,false,202598.10055003298713938164610226522199809551239013671875
139,false,202949.51945127725482276304092010832391679286956787109375
140,false,203014.12594758328189126217466764501295983791351318359375
141,false,205788.61127412084928156588148340233601629734039306640625
142,false,206867.67940274351416984899287854204885661602020263671875
143,false,207461.00465425436064048625439681927673518657684326171875
144,true,207503.77847454183471409550065800431184470653533935546875
145,false,208617.79575201151957042355888916063122451305389404296875
146,false,209195.65609711496704203881336070480756461620330810546875
147,true,210296.426738562997892589834236787282861769199371337890625
148,false,211919.01228214905700308889890948194079101085662841796875
149,false,211962.49307793370742114547056189621798694133758544921875
150,false,212367.90571285270650303544925918686203658580780029296875
151,true,215283.18684263206592088835122922318987548351287841796875
152,false,216188.89673803968907161987544895964674651622772216796875
153,false,217120.71001023677362962160941606271080672740936279296875
154,false,219064.88842912630613835034409930813126266002655029296875
