time,event,queueSize,systemSize,meanQueueSize,meanSystemSize,meanWaitingTime,meanCallingTime,meanSystemTime,LittlesLaw
783620.99489214799316272319629206322133541107177734375000,finish,0,1,0.0051411864,0.0671375853,7.7178958628,93.1181455385,100.7862479194,0.06204964890580826398
786595.58756903375799396371803595684468746185302734375000,arrive,0,0,0.0051217445,0.0668836976,7.7178958628,93.0683520566,100.7862479194,0.06206909080580826398
786595.58756903375799396371803595684468746185302734375000,begin,1,1,0.0051217445,0.0668836976,7.7178958628,93.0683520566,100.7862479194,0.06206909080580826398
786726.78062257014584446324079181067645549774169921875000,finish,0,1,0.0051208904,0.0670393023,7.7031388917,93.0683520566,100.8443871270,0.06210870437947957090
786795.76423783388485588830008055083453655242919921875000,arrive,0,0,0.0051204414,0.0670334245,7.7031388917,93.1412482353,100.8443871270,0.06210915337947957090
786795.76423783388485588830008055083453655242919921875000,begin,1,1,0.0051204414,0.0670334245,7.7031388917,93.1412482353,100.8443871270,0.06210915337947957090
786823.58091358840148643594147870317101478576660156250000,finish,0,1,0.0051202604,0.0670664078,7.6884382450,93.1412482353,100.7050212656,0.06201642380056737552
791923.71189479400958788346542860381305217742919921875000,arrive,0,0,0.0050872850,0.0666344881,7.6884382450,93.0165830207,100.7050212656,0.06204939920056737552
791923.71189479400958788346542860381305217742919921875000,begin,1,1,0.0050872850,0.0666344881,7.6884382450,93.0165830207,100.7050212656,0.06204939920056737552
792074.85311688613438008133016410283744335174560546875000,finish,0,1,0.0050863143,0.0668125899,7.6737936007,93.0165830207,100.8010902196,0.06211441587310300732
792352.74248781465973223703258554451167583465576171875000,arrive,0,0,0.0050845304,0.0667891578,7.6737936007,93.1272966189,100.8010902196,0.06211619977310300732
792352.74248781465973223703258554451167583465576171875000,begin,1,1,0.0050845304,0.0667891578,7.6737936007,93.1272966189,100.8010902196,0.06211619977310300732
792405.52939531698247321855888003483414649963378906250000,arrive,0,1,0.0050841917,0.0668513246,7.6592046395,93.1272966189,100.7098085034,0.06205568399259361678
792499.37669389616262805020596715621650218963623046875000,finish,1,2,0.0052020091,0.0670802469,7.8227494098,93.1272966189,100.8748650284,0.06204790428142883428
792499.37669389616262805020596715621650218963623046875000,begin,1,1,0.0052020091,0.0670802469,7.8227494098,93.2290207814,100.8748650284,0.06204790428142883428
