id,resident,time
1,false,0
2,false,21.9954181229217482496096636168658733367919921875
3,true,106.3173331967646078055622638203203678131103515625
4,false,219.2565758581031758467361214570701122283935546875
5,false,230.7111086825190167104437932721339166164398193359375
6,false,266.2238183267285247524114311090670526027679443359375
7,false,395.7690541086954620908500146470032632350921630859375
8,false,495.1605883707254829317889743833802640438079833984375
9,false,616.4027586697360217016239403164945542812347412109375
10,false,736.4345618221452607343735508038662374019622802734375
11,false,776.4133449608447232748176247696392238140106201171875
12,false,798.4172251481143174345334045938216149806976318359375
13,false,1176.7208066070251160084580988041125237941741943359375
14,false,1251.5116773790627515694495741627179086208343505859375
15,false,1385.2707644783074041328063685796223580837249755859375
16,false,1476.1516838848377002335610086447559297084808349609375
17,false,1510.6031407619856405943892241339199244976043701171875
18,false,1809.8645187785783274847517532180063426494598388671875
19,false,1813.7631022713419675085333437891677021980285644531250
20,false,1834.7956402134917937019054079428315162658691406250000
21,false,1898.4044666680324837670923443511128425598144531250000
22,false,2041.4270154389438403086387552320957183837890625000000
23,false,2050.8094173251356302500880701700225472450256347656250
24,false,2333.8599160824635738720189692685380578041076660156250
25,false,2368.9060814160346204459983709966763854026794433593750
26,false,2437.1583415677884936201280652312561869621276855468750
27,false,2465.0383377039128234287090890575200319290161132812500
28,false,2485.0142647094702752497141773346811532974243164062500
29,false,2561.2600580551892264224989048670977354049682617187500
30,false,2635.8863208426623785385345399845391511917114257812500
31,false,2656.7287937474371446455734258051961660385131835937500
32,false,2697.6303684876071358189619786571711301803588867187500
33,false,2725.8978483621394452995900792302563786506652832031250
34,false,2775.5676206633378875210382830118760466575622558593750
35,false,2898.0122093619804779507376224501058459281921386718750
36,false,3067.3589352286029559024882473750039935111999511718750
37,false,3188.7562638232734535392864927416667342185974121093750
38,false,3508.2821488560529097355811245506629347801208496093750
39,false,3517.1360501341643090000843585585243999958038330078125
40,false,3564.2033004289460524915966743719764053821563720703125
41,false,3577.7542524399153140990392785170115530490875244140625
42,false,3663.0692701796241923517527538933791220188140869140625
43,false,3688.8119262467597909704863923252560198307037353515625
44,false,3744.9982964500905513460793372360058128833770751953125
45,false,3868.7049417603485910177596451831050217151641845703125
46,false,4176.0093967782131318955407550674863159656524658203125
47,false,4190.3364143048020267201536626089364290237426757812500
48,true,4256.5585067143556230462309031281620264053344726562500
49,false,4387.3175652504663517561311891768127679824829101562500
50,true,4850.5052765542300576839807035867124795913696289062500
51,false,4982.8681223934764048522083612624555826187133789062500
52,false,5115.4897052011669771331980882678180932998657226562500
53,false,5228.0220842805127219321548182051628828048706054687500
54,true,5245.8631848707001985587794479215517640113830566406250
55,false,5288.4252466780321846329115942353382706642150878906250
56,false,5321.7017748267514569704417226603254675865173339843750
57,false,5433.9730220160593141542904049856588244438171386718750
58,false,5518.7788628540507680497739784186705946922302246093750
59,false,5540.9356794155404131174691428896039724349975585937500
60,false,5545.2195953432963122509136155713349580764770507812500
61,false,5835.5149567203781160174003161955624818801879882812500
62,false,6013.8189340802214886139154259581118822097778320312500
63,false,6167.4307311901303663148610212374478578567504882812500
64,false,6169.2465737950236341902154890703968703746795654296875
65,false,6356.2150799290899936266896474990062415599822998046875
66,false,6449.5815522758367688282987728598527610301971435546875
67,false,6452.538043435541379455600008441251702606678009033203125
68,false,6652.473571094594728680959860867005772888660430908203125
69,false,6861.535276149541101364803807882708497345447540283203125
70,false,6918.783145084920019218799325244617648422718048095703125
71,false,7274.879218037601614543774530829978175461292266845703125
72,false,7618.349735018999123514760185571503825485706329345703125
73,false,7725.523910895133479659335762335103936493396759033203125
74,false,7812.636315485719887607984901478630490601062774658203125
75,false,7819.409682371949832369040223056799732148647308349609375
76,false,7825.000711089224255889718051548697985708713531494140625
77,false,7910.882855983569472702043867684551514685153961181640625
78,false,7912.286193395206443490508263494120910763740539550781250
79,true,7987.712134635935901094683231349335983395576477050781250
80,false,8108.685024639364219645187858986901119351387023925781250
81,true,8118.650236090725067050755114905769005417823791503906250
82,false,8141.563112456726742927060058718780055642127990722656250
83,false,8242.059821766367620377025104971835389733314514160156250
84,false,8369.635069156308774473984612995991483330726623535156250
85,false,8756.484016040624013932358593592653051018714904785156250
86,true,8792.953305450332082138231726275989785790443420410156250
87,true,8803.931514762320701628084407275309786200523376464843750
88,false,9008.617320400327158402831173589220270514488220214843750
89,false,9009.177561014754138657423254699097014963626861572265625
90,false,9112.343270422220348425668134950683452188968658447265625
91,false,9120.349840113351519210738160836626775562763214111328125
92,false,9349.242058442496472014937580752302892506122589111328125
93,false,9515.042690783240431517953084039618261158466339111328125
94,false,9524.782616996078776328005233153817243874073028564453125
95,false,9652.501681894510458636915473107364960014820098876953125
96,false,9663.545145781306939358756835645181126892566680908203125
97,false,9821.678188346443090228632399885100312530994415283203125
98,false,9903.421299399596773316289954891544766724109649658203125
99,false,9992.466887644442519178511474819970317184925079345703125
100,false,10168.216493677190950695177207308006472885608673095703125
101,false,10168.4466043669333992216508022465859539806842803955078125
102,false,10176.2076959961211486405119330811430700123310089111328125
103,false,10215.9608572842177409700781254286994226276874542236328125
104,false,10245.3776968647152252334109334697131998836994171142578125
105,false,10257.5450603320562088516254561909590847790241241455078125
106,false,10518.0514953348512101616307745644007809460163116455078125
107,false,10588.8952976192372681385478472293470986187458038330078125
108,false,10592.6641615555674087456594634204520843923091888427734375
109,true,10871.0750763560381295658174849450006149709224700927734375
110,false,10945.1966261111066012201575858853175304830074310302734375
111,false,10947.6385005315292400229765235053491778671741485595703125
112,true,11000.5827678894116854468876454120618291199207305908203125
113,false,11040.0704034380949789539982930364203639328479766845703125
114,false,11104.3902217642608800662884505072725005447864532470703125
115,false,11215.9963365787620628299947611594689078629016876220703125
