id,resident,time
1,false,0.81764335366209461852804452064447104930877685546875
2,false,530.1747054703446249135367907001636922359466552734375
3,false,1453.2607562151906677172519266605377197265625000
4,false,3613.43669632658298951355391182005405426025390625
5,false,4500.50175950841968841587004135362803936004638671875
6,false,4715.46260070595325686326759750954806804656982421875
7,false,8464.96059814786968189537219586782157421112060546875
8,false,9853.05294628230168285654144710861146450042724609375
9,false,13499.654379799549398288860402317368425428867340087890625
10,false,16268.12117645504380192278404138050973415374755859375
11,false,17689.59848701191253184106244589202105998992919921875
12,false,19472.55698222951698994620528537780046463012695312500
13,false,19930.72808672105463045909345964901149272918701171875
14,false,20297.48782056359563341629836941137909889221191406250
15,false,20969.77747453486767170716120745055377483367919921875
16,false,21067.40012830473214222593014710582792758941650390625
17,false,21910.34991362204353748666108003817498683929443359375
18,false,22383.92005479829229130928069935180246829986572265625
19,true,22779.15162196314474130076632718555629253387451171875
20,false,23223.98171333531099236324735102243721485137939453125
21,false,24950.26140028488877220524955191649496555328369140625
22,false,26797.07326130690545795687285135500133037567138671875
23,false,28556.67644618901216091444439371116459369659423828125
24,false,28575.489809561909037682880807551555335521697998046875
25,true,29100.69157991319264766616470296867191791534423828125
26,false,30446.45606645441962001541469362564384937286376953125
27,false,31092.86637951606295615647468366660177707672119140625
28,false,31122.609744082027769973564090832951478660106658935546875
29,false,31566.58999104742610342100306297652423381805419921875
30,false,32841.21767718060340968122545746155083179473876953125
31,true,33705.34767003985323441384025500155985355377197265625
32,false,34382.86003663468380153744874405674636363983154296875
33,false,36369.72031674638530063248254009522497653961181640625
34,false,36612.02048084885479539707375806756317615509033203125
35,true,37307.59946371896725025862906477414071559906005859375
36,false,37319.000329341157570439690971397794783115386962890625
37,false,37469.00432151455495954905927646905183792114257812500
38,false,37790.64269101098446412834164220839738845825195312500
39,false,38428.08276511141443876340417773462831974029541015625
40,false,40633.370314092223917867841009865514934062957763671875
41,false,42224.51203245681584519388707121834158897399902343750
42,false,42740.12848227173751780583188519813120365142822265625
43,false,43174.34055895668632985007207025773823261260986328125
44,false,43459.39495324439494794432903290726244449615478515625
45,false,46164.724347302455466746096135466359555721282958984375
46,false,46573.64339038611763754715866525657474994659423828125
47,false,46748.42006384157946996538157691247761249542236328125
48,false,47071.02538045133676547493450925685465335845947265625
49,false,47820.53491820016884616961760912090539932250976562500
50,false,48017.270445617774061730642642942257225513458251953125
51,false,48967.07456833309388599673184216953814029693603515625
52,true,49690.35225847558400147363499854691326618194580078125
53,false,53485.32145202050411825211995164863765239715576171875
54,true,55003.219506006068431958055953145958483219146728515625
55,false,55796.00519964353157575942532275803387165069580078125
56,false,56985.94031458799899070299943559803068637847900390625
57,false,57808.49662049852218359546895953826606273651123046875
58,false,58102.02209718698289719895910820923745632171630859375
59,false,58929.876443416328523738911826512776315212249755859375
60,false,59161.796588359854087713074477505870163440704345703125
61,false,59182.50120787191420301809330339892767369747161865234375
62,false,59948.06074154361536443502700421959161758422851562500
63,true,60783.43467542032828987430548295378684997558593750000
64,false,60791.8113816996008278437102489988319575786590576171875
65,false,61140.545212739868535578580122091807425022125244140625
66,false,62322.175390804139869516120597836561501026153564453125
67,false,64025.433515471618154180077908677048981189727783203125
68,false,64914.832403057569980120433683623559772968292236328125
69,false,65094.756547061566411827016054303385317325592041015625
70,false,65152.1951495139736163508814570377580821514129638671875
71,false,65619.508473556311489716108553693629801273345947265625
72,true,69034.761970201023462578859835048206150531768798828125
73,false,69319.206030948499382304817117983475327491760253906250
74,false,70915.199980765935098503405242809094488620758056640625
75,true,71005.184654816029965473944685072638094425201416015625
76,false,71668.420705918722493521499927737750113010406494140625
77,false,71705.057674251984611402122027357108891010284423828125
78,false,72391.639761944235463175800759927369654178619384765625
79,false,72963.8443067433748137062821115250699222087860107421875
80,false,73039.413279079751408318088579108007252216339111328125
81,false,73495.174758581229585985283847548998892307281494140625
82,false,74069.914174638787134341555429273284971714019775390625
83,false,74526.623240911780779782702666125260293483734130859375
84,false,74992.465572107909185461949164164252579212188720703125
85,false,76672.963983642379428573576660710386931896209716796875
86,false,77361.045708987725237903987363097257912158966064453125
87,false,77765.585299901451730164581022108905017375946044921875
88,false,79784.213874018240669983015322941355407238006591796875
89,false,80331.343110337568862888701914926059544086456298828125
90,false,81168.290871815006344291987261385656893253326416015625
91,false,82395.230339309932521274504324537701904773712158203125
92,false,83496.741949349407608593764962279237806797027587890625
93,false,84267.094650187219546211281340220011770725250244140625
94,true,85279.271888505270826641435633064247667789459228515625
95,false,85888.631910562893555294294856139458715915679931640625
96,false,88350.417610887836620037205648259259760379791259765625
97,false,90142.494636971304561967599511262960731983184814453125
98,true,90911.382479996514764053472390514798462390899658203125
99,false,91326.449828534142884706170661957003176212310791015625
100,false,91922.103586540621282807705938466824591159820556640625
101,false,93225.655627646172593614437573705799877643585205078125
102,false,93304.604226580797462275995712843723595142364501953125
103,false,95149.831168359394315103827466373331844806671142578125
104,false,95554.409342184666133590553727117367088794708251953125
105,false,95753.346046790805818460512455203570425510406494140625
106,false,95785.142467227380603134179182234220206737518310546875
107,false,96777.232498033573289575315357069484889507293701171875
108,false,99247.473213060444354738365291268564760684967041015625
109,false,99734.500495346069673274769229465164244174957275390625
110,false,99833.969051949336833473580554709769785404205322265625
111,false,99845.2472384171097221639001872972585260868072509765625
112,false,99931.422837346510068101679280516691505908966064453125
113,true,100665.085060756884718813353174482472240924835205078125
114,false,101615.178591659453633866405652952380478382110595703125
