x,y
210.119135644332203582962392829358577728271484375,0
2935.587307638422629452179535292088985443115234375,0
3244.216599109887596341650350950658321380615234375,0
3606.32407466426904019130006417981348931789398193359375,0
3967.078402211762750084744766354560852050781250000,0
5080.145931833916677078377688303589820861816406250,0
5963.768506853070960005425149574875831604003906250,0
6730.872547156421280334370749187655746936798095703125,0
7099.4974433271318117188997121047577820718288421630859375,0
9123.7242599212301872313446438056416809558868408203125,0
9298.631787424277849396503370371647179126739501953125,0
9820.6742644045246919404235086403787136077880859375,0
10397.934166184196097759695476270280778408050537109375,0
10686.15104661707703570527883130125701427459716796875,0
11101.03906451676439104403470992110669612884521484375,0
11745.221078015562284235784318298101425170898437500,0
12424.0900929370051386513296165503561496734619140625,0
13575.850885035827559477183967828750610351562500000,0
14419.965458970267690119726466946303844451904296875,0
15267.920268038031849755498114973306655883789062500,0
17106.7600827503050453515243134461343288421630859375,0
17855.337988021178261988097801804542541503906250000,0
17882.890236787907436877276268205605447292327880859375,0
18086.965151543213437435042578727006912231445312500,0
18319.5893050825089716227012104354798793792724609375,0
18506.6773247961017858642662758938968181610107421875,0
24245.180534727715439657913520932197570800781250000,0
24900.5983225415673558700291323475539684295654296875,0
25013.818664504381303004265646450221538543701171875,0
26460.684144738004903274486423470079898834228515625,0
26898.889065750554948408534983173012733459472656250,0
28746.77890753959903946679332875646650791168212890625,0
30811.65524109374509720282730995677411556243896484375,0
31891.6678927656363242704173899255692958831787109375,0
31958.74182226468018086507072439417243003845214843750,0
33182.25546060787903712707702652551233768463134765625,0
33977.50564996445886123410673462785780429840087890625,0
34459.83454642193532890814822167158126831054687500000,0
34590.19727378966361186485301004722714424133300781250,0
35400.45661006220443312031420646235346794128417968750,0
37489.20989520739092881740361917763948440551757812500,0
38907.199749743237806143270063330419361591339111328125,0
39479.43376005671088790904832421801984310150146484375,0
39751.61889206780111294392554555088281631469726562500,0
40716.21807058133522616572008701041340827941894531250,0
41254.52931284592443716974230483174324035644531250000,0
43729.00692890051521999339456669986248016357421875000,0
43806.70148630232588971011864487081766128540039062500,0
44063.75326933996480249788874061778187751770019531250,0
45146.60399444045555128468549810349941253662109375000,0
46454.20459958587775162186517263762652873992919921875,0
46539.35313679649520679504348663613200187683105468750,0
48138.74549949960233163892553420737385749816894531250,0
49500.54494164203320849537703907117247581481933593750,0
49585.32958582966016081172710983082652091979980468750,0
49862.78339997598691013536154059693217277526855468750,0
50813.58983071029349787295359419658780097961425781250,0
54617.19015088272626456955549656413495540618896484375,0
55475.380736694140143328013436985202133655548095703125,0
56442.39568363111870041848305845633149147033691406250,0
56479.68585614587621535065409261733293533325195312500,0
56574.08338466350772932855761609971523284912109375000,0
56595.319223026827945233208083664067089557647705078125,0
57216.05833519406882459179541910998523235321044921875,0
57940.57685103516464408812680630944669246673583984375,0
58021.30235599756718301023283856920897960662841796875,0
59473.2665598236686594901811986346729099750518798828125,0
60220.6626653464829193040941390790976583957672119140625,0
60613.3639871097038227532038945355452597141265869140625,0
61362.8246900404622810043520075851120054721832275390625,0
61881.2138144021891665857992848032154142856597900390625,0
62917.5970882657201403986846344196237623691558837890625,0
63915.6018171812321160274450448923744261264801025390625,0
63961.9193045896030955788091887370683252811431884765625,0
64725.3187363929162181364063144428655505180358886718750,0
65435.7558733704094109384641342330724000930786132812500,0
65684.5573147777729232643650902900844812393188476562500,0
67269.3948997284430291188073169905692338943481445312500,0
69633.8290014061764168218360282480716705322265625000000,0
70094.5317519673915356293036893475800752639770507812500,0
70984.9205657908020228319401212502270936965942382812500,0
71748.1845495562274166445604350883513689041137695312500,0
73201.611244753646265071012066982802934944629669189453125,0
