id,resident,time
146,false,66228.64521337522044952539346240882878191769123077392578125
147,false,66669.06374994811843237574322529326309449970722198486328125
148,false,66670.14722283571124272771868390918825753033161163330078125
149,false,67337.85687334530915848507248711030115373432636260986328125
150,false,67355.61904507168976963260575985259492881596088409423828125
151,true,68416.57502123219103851159417217786540277302265167236328125
152,false,68871.71501930661718404724780384640325792133808135986328125
153,false,68957.10364372089992912595590723867644555866718292236328125
154,false,69170.88196953881652462303719630654086358845233917236328125
155,false,69312.06425953245693449833453314568032510578632354736328125
156,false,69728.00984601298663279056455621685017831623554229736328125
157,false,69742.27875537480176248994467869124491699039936065673828125
158,true,69870.16407223744416044031169121808488853275775909423828125
159,false,69911.99150826439199690742754000893910415470600128173828125
160,false,70144.19938947915786287001793652962078340351581573486328125
161,false,70367.95910857937540072715165706540574319660663604736328125
162,false,71646.93642052661731611795659091512789018452167510986328125
163,false,71992.91564931049474751478811640481580980122089385986328125
164,false,72660.53069459704281840561890248864074237644672393798828125
165,false,72732.35525046393274195555278538449783809483051300048828125
166,false,73124.41748207623759825413145563288708217442035675048828125
167,false,73189.73521423792126328056184547676821239292621612548828125
168,false,73662.82111579612119200977105037964065559208393096923828125
169,false,74457.00900278153149358661977430529077537357807159423828125
170,false,75173.94021529330734054941132171734352596104145050048828125
171,false,76501.49890226581670049643690845186938531696796417236328125
172,false,78483.44049159864198472735807854405720718204975128173828125
173,false,78894.79614287277242212770289597756345756351947784423828125
174,false,79825.96196351437176119691940812117536552250385284423828125
175,false,80107.43212636945027960155840673905913718044757843017578125
176,false,80227.01983418452448504343266222349484451115131378173828125
177,false,80315.25535292807369203149647773898323066532611846923828125
178,false,80496.05791933662526205228715525663574226200580596923828125
179,false,81120.15459843915532289759795503414352424442768096923828125
180,false,81530.13959677025616301637711558214505203068256378173828125
181,true,82300.05309268075686290888626217565615661442279815673828125
182,false,82585.52809192776710844885457163400133140385150909423828125
183,false,84504.15658362392592650724765235281665809452533721923828125
184,false,85647.25647640184041542443793559868936426937580108642578125
185,false,85966.89089625945922190641823590340209193527698516845703125
186,true,86168.78586549395636595694014658874948509037494659423828125
187,false,86942.15111367803223274552948396376450546085834503173828125
188,false,87075.12077761656264229817026034652371890842914581298828125
189,false,87429.64981328869106136369993009793688543140888214111328125
190,false,87634.24971356494683860649530515729566104710102081298828125
191,false,88547.02977136045560258015285626242985017597675323486328125
192,true,88857.09590891756239827703467426545103080570697784423828125
193,false,89227.31881025580010302622468998379190452396869659423828125
194,false,90793.31426048738111334035494337513227947056293487548828125
195,false,90824.90056791682764469886279812271823175251483917236328125
