id,resident,time
485,false,48884.2415632603588540039396548309014178812503814697265625
486,false,48935.4489001712007498756662471350864507257938385009765625
487,false,49020.1466563060979402255412651356891728937625885009765625
488,false,49303.8927575229086406327638769653276540338993072509765625
489,false,49315.7900129522977776819203654667944647371768951416015625
490,false,49349.4322794662888169714420882883132435381412506103515625
491,false,49488.9814990707168489425527013736427761614322662353515625
492,false,49543.9839422566002566927778616445721127092838287353515625
493,false,49633.1697239107278802894285263391793705523014068603515625
494,false,49702.4439979305550407762126496891141869127750396728515625
495,false,49736.0171162655739947044963855660171248018741607666015625
496,false,49798.5805437128880852615253616022528149187564849853515625
497,false,49820.5187397918827534315511229578987695276737213134765625
498,false,49976.9312843424696686245312093888060189783573150634765625
499,false,49994.4998659360127517548022524351836182177066802978515625
500,false,50086.3009907100927178280613816241384483873844146728515625
501,false,50156.8829932652478460486378253335715271532535552978515625
502,false,50162.0307685622798781199804807329201139509677886962890625
503,false,50490.8210694423287814291967379176639951765537261962890625
504,false,50592.1982332692405643914668189609074033796787261962890625
505,false,50644.3055004869881836615519432598375715315341949462890625
506,false,50799.9594231840103939479291739189648069441318511962890625
507,true,50804.3907731828899152493050905832205899059772491455078125
508,false,50905.6150349506393546494820157022331841289997100830078125
509,false,50934.0570999950021964242097283204202540218830108642578125
510,false,51169.6272539708108049172352593814139254391193389892578125
511,false,51207.4090314067669063025078912687604315578937530517578125
512,false,51462.5173190332271027092048143458669073879718780517578125
513,false,51493.0180186761089864422302753155236132442951202392578125
514,false,51503.8477542154196087142992155349929817020893096923828125
515,false,51643.2563367062120491812748923621256835758686065673828125
516,false,51659.6159585920616266196958576983888633549213409423828125
517,false,51979.6116330201595971960415454304893501102924346923828125
518,false,52071.2718821190532552112273378952522762119770050048828125
519,false,52099.4205370692234204899051519532804377377033233642578125
520,false,52325.9419336726125131509235188786988146603107452392578125
521,false,52327.5495118350288215047783069167053326964378356933593750
522,false,52342.3129907398135229890101527416845783591270446777343750
523,false,52516.5092801499947028354142730677267536520957946777343750
524,false,52693.0654115256144733869803076231619343161582946777343750
525,false,52807.5082443069700359750129337044199928641319274902343750
526,false,52832.6630002560470145134274844167521223425865173339843750
527,false,52888.8204718013100218421129738999297842383384704589843750
528,false,52980.6876974955560242186436425981810316443443298339843750
529,false,52984.9827920730118777647987826640019193291664123535156250
530,false,53110.1849716354789152639170879410812631249427795410156250
531,false,53143.0382003560649750717459482984850183129310607910156250
532,false,53162.9775946501901011664870111417258158326148986816406250
533,false,53180.1160624260285865183561782032484188675880432128906250
534,false,53196.9339789698046474519799176050582900643348693847656250
535,false,53281.6344920961049980157042682549217715859413146972656250
536,false,53311.7359280287667595565892497688764706254005432128906250
537,false,53392.1228966183417505853014972672099247574806213378906250
538,false,53431.4411058519065371719136692263418808579444885253906250
539,false,53483.1742528692147282676216946128988638520240783691406250
540,true,53497.1331770153939495493489175714785233139991760253906250
541,false,53597.6300551071911635325761835701996460556983947753906250
542,false,53600.1566837608814908300303159194299951195716857910156250
543,false,53690.5009574905100877550978566432604566216468811035156250
