time,size,room
2689.7671282406237143192129224189557135105133056640625,5,6
2697.6303684876071358189619786571711301803588867187500,6,7
2713.4763135127331938889483353705145418643951416015625,6,6
2713.4763135127331938889483353705145418643951416015625,5,6
2725.8978483621394452995900792302563786506652832031250,6,7
2750.1621849514927848900924800545908510684967041015625,6,6
2750.1621849514927848900924800545908510684967041015625,5,6
2775.5676206633378875210382830118760466575622558593750,6,7
2806.1558845249490108386680731200613081455230712890625,6,6
2806.1558845249490108386680731200613081455230712890625,5,6
2898.0122093619804779507376224501058459281921386718750,6,7
2949.6704772979535054133748417370952665805816650390625,6,6
2949.6704772979535054133748417370952665805816650390625,5,6
3067.3589352286029559024882473750039935111999511718750,6,7
3103.8240771922783611813656534650363028049468994140625,6,6
3103.8240771922783611813656534650363028049468994140625,5,6
3188.7562638232734535392864927416667342185974121093750,6,7
3496.8314373392559506470433916547335684299468994140625,6,6
3496.8314373392559506470433916547335684299468994140625,5,6
3508.2821488560529097355811245506629347801208496093750,6,7
3517.1360501341643090000843585585243999958038330078125,7,8
3564.2033004289460524915966743719764053821563720703125,8,9
3577.7542524399153140990392785170115530490875244140625,9,10
3625.9155562509952748229125063517130911350250244140625,9,9
3625.9155562509952748229125063517130911350250244140625,8,9
3627.2098465780573370853545611680601723492145538330078125,8,8
3627.2098465780573370853545611680601723492145538330078125,7,8
3663.0692701796241923517527538933791220188140869140625,8,9
3688.8119262467597909704863923252560198307037353515625,9,10
3744.9982964500905513460793372360058128833770751953125,10,11
3813.1403693614989685034544208974693901836872100830078125,10,10
3813.1403693614989685034544208974693901836872100830078125,9,10
3868.7049417603485910177596451831050217151641845703125,10,11
3885.5411798499514894889017568857525475323200225830078125,10,10
3885.5411798499514894889017568857525475323200225830078125,9,10
3916.5042797971165946524507717185770161449909210205078125,9,9
3916.5042797971165946524507717185770161449909210205078125,8,9
4122.1891390619760209279576201879535801708698272705078125,8,8
4122.1891390619760209279576201879535801708698272705078125,7,8
4176.0093967782131318955407550674863159656524658203125,8,9
4190.3364143048020267201536626089364290237426757812500,9,10
4203.1801806172759079505141244226251728832721710205078125,9,9
4203.1801806172759079505141244226251728832721710205078125,8,9
4256.5585067143556230462309031281620264053344726562500,9,10
4282.7924695439552345010980616279994137585163116455078125,9,9
4282.7924695439552345010980616279994137585163116455078125,8,9
4334.7370288206343851289403801274602301418781280517578125,8,8
4334.7370288206343851289403801274602301418781280517578125,7,8
4387.3175652504663517561311891768127679824829101562500,8,9
4430.6934606644482308457355657083098776638507843017578125,8,8
4430.6934606644482308457355657083098776638507843017578125,7,8
4484.7392515832448218748851331838523037731647491455078125,7,7
4484.7392515832448218748851331838523037731647491455078125,6,7
4499.9317606138038609930873690245789475739002227783203125,6,6
4499.9317606138038609930873690245789475739002227783203125,5,6
4521.5113159728350649135819594448548741638660430908203125,5,5
4521.5113159728350649135819594448548741638660430908203125,4,5
4632.9325141122582334407553616983932442963123321533203125,4,4
4632.9325141122582334407553616983932442963123321533203125,3,4
4747.3092442424471510964423259792965836822986602783203125,3,3
4747.3092442424471510964423259792965836822986602783203125,2,3
4850.0549528089629387483938671721261925995349884033203125,2,2
4850.0549528089629387483938671721261925995349884033203125,1,2
4850.5052765542300576839807035867124795913696289062500,2,3
4876.9595806367645576262503936959546990692615509033203125,2,2
4876.9595806367645576262503936959546990692615509033203125,1,2
4884.1335102414003792592467334543471224606037139892578125,1,1
4884.1335102414003792592467334543471224606037139892578125,0,1
4982.8681223934764048522083612624555826187133789062500,1,2
5026.4030118266016053940603569571976549923419952392578125,1,1
5026.4030118266016053940603569571976549923419952392578125,0,1
5115.4897052011669771331980882678180932998657226562500,1,2
5228.0220842805127219321548182051628828048706054687500,2,3
5245.8631848707001985587794479215517640113830566406250,3,4
5288.4252466780321846329115942353382706642150878906250,4,5
5321.7017748267514569704417226603254675865173339843750,5,6
5380.4592917792098980545034692113404162228107452392578125,5,5
5380.4592917792098980545034692113404162228107452392578125,4,5
5418.1593902795052521970120551486616022884845733642578125,4,4
5418.1593902795052521970120551486616022884845733642578125,3,4
5433.9730220160593141542904049856588244438171386718750,4,5
5518.7788628540507680497739784186705946922302246093750,5,6
5540.9356794155404131174691428896039724349975585937500,6,7
5545.2195953432963122509136155713349580764770507812500,7,8
5674.6230863893015829990673637439613230526447296142578125,7,7
5674.6230863893015829990673637439613230526447296142578125,6,7
5695.5426737172129521002972296628286130726337432861328125,6,6
5695.5426737172129521002972296628286130726337432861328125,5,6
5835.5149567203781160174003161955624818801879882812500,6,7
5944.3649401208527394135927579554845578968524932861328125,6,6
5944.3649401208527394135927579554845578968524932861328125,5,6
5972.2920627173584151581309242828865535557270050048828125,5,5
5972.2920627173584151581309242828865535557270050048828125,4,5
5972.91178376954294282352719847040134482085704803466796875,4,4
5972.91178376954294282352719847040134482085704803466796875,3,4
6013.8189340802214886139154259581118822097778320312500,4,5
6093.76924826891916342486155144797521643340587615966796875,4,4
6093.76924826891916342486155144797521643340587615966796875,3,4
6101.28961208672507054995293174215476028621196746826171875,3,3
6101.28961208672507054995293174215476028621196746826171875,2,3
6153.71616733829523482324219685324351303279399871826171875,2,2
6153.71616733829523482324219685324351303279399871826171875,1,2
6167.4307311901303663148610212374478578567504882812500,2,3
6169.2465737950236341902154890703968703746795654296875,3,4
6215.45771770331390271291382987328688614070415496826171875,3,3
6215.45771770331390271291382987328688614070415496826171875,2,3
6267.14679700396023676045587080807308666408061981201171875,2,2
6267.14679700396023676045587080807308666408061981201171875,1,2
6312.86269122680563625760186141633312217891216278076171875,1,1
6312.86269122680563625760186141633312217891216278076171875,0,1
6356.2150799290899936266896474990062415599822998046875,1,2
6402.66198823495564240726451998853008262813091278076171875,1,1
6402.66198823495564240726451998853008262813091278076171875,0,1
6426.97676155959745514234526808650116436183452606201171875,0,0
6449.5815522758367688282987728598527610301971435546875,1,1
6449.5815522758367688282987728598527610301971435546875,0,1
6452.538043435541379455600008441251702606678009033203125,1,2
6651.4010892269881463079173045116476714611053466796875,1,1
6651.4010892269881463079173045116476714611053466796875,0,1
6652.473571094594728680959860867005772888660430908203125,1,2
6679.2157160525792232164121742243878543376922607421875,1,1
6679.2157160525792232164121742243878543376922607421875,0,1
6685.23764064493999104143995282356627285480499267578125,0,0
6861.535276149541101364803807882708497345447540283203125,1,1
6861.535276149541101364803807882708497345447540283203125,0,1
6918.783145084920019218799325244617648422718048095703125,1,2
7108.120605093912768968067439345759339630603790283203125,1,1
7108.120605093912768968067439345759339630603790283203125,0,1
7252.505473533200199387493967151385731995105743408203125,0,0
7274.879218037601614543774530829978175461292266845703125,1,1
7274.879218037601614543774530829978175461292266845703125,0,1
7417.842023626846949202473524564993567764759063720703125,0,0
7618.349735018999123514760185571503825485706329345703125,1,1
7618.349735018999123514760185571503825485706329345703125,0,1
7725.523910895133479659335762335103936493396759033203125,1,2
7812.636315485719887607984901478630490601062774658203125,2,3
7819.409682371949832369040223056799732148647308349609375,3,4
7825.000711089224255889718051548697985708713531494140625,4,5
7858.257700758909689131570530662429518997669219970703125,4,4
7858.257700758909689131570530662429518997669219970703125,3,4
7910.882855983569472702043867684551514685153961181640625,4,5
7912.286193395206443490508263494120910763740539550781250,5,6
7949.229520524398961089929116496932692825794219970703125,5,5
7949.229520524398961089929116496932692825794219970703125,4,5
7965.777787731308223317938654872705228626728057861328125,4,4
7965.777787731308223317938654872705228626728057861328125,3,4
7987.712134635935901094683231349335983395576477050781250,4,5
8091.343079758055339301137109941919334232807159423828125,4,4
8091.343079758055339301137109941919334232807159423828125,3,4
8108.685024639364219645187858986901119351387023925781250,4,5
8118.650236090725067050755114905769005417823791503906250,5,6
8141.563112456726742927060058718780055642127990722656250,6,7
8242.059821766367620377025104971835389733314514160156250,7,8
8308.915139820916821111751460193772800266742706298828125,7,7
8308.915139820916821111751460193772800266742706298828125,6,7
8369.635069156308774473984612995991483330726623535156250,7,8
8410.747361895454858871090664251823909580707550048828125,7,7
8410.747361895454858871090664251823909580707550048828125,6,7
8439.148980416425399386781691646319814026355743408203125,6,6
8439.148980416425399386781691646319814026355743408203125,5,6
8455.984759734869112168809124341350980103015899658203125,5,5
8455.984759734869112168809124341350980103015899658203125,4,5
8456.44567033416284840274812495408696122467517852783203125,4,4
8456.44567033416284840274812495408696122467517852783203125,3,4
8672.03739089540271589573450228272122330963611602783203125,3,3
8672.03739089540271589573450228272122330963611602783203125,2,3
8718.43559308592177370389464385880273766815662384033203125,2,2
8718.43559308592177370389464385880273766815662384033203125,1,2
8727.12809306956549104672404837401700206100940704345703125,1,1
8727.12809306956549104672404837401700206100940704345703125,0,1
8744.71567017208660754779003809744608588516712188720703125,0,0
8756.484016040624013932358593592653051018714904785156250,1,1
8756.484016040624013932358593592653051018714904785156250,0,1
8792.953305450332082138231726275989785790443420410156250,1,2
8803.931514762320701628084407275309786200523376464843750,2,3
8929.315665043458992933267381886253133416175842285156250,2,2
8929.315665043458992933267381886253133416175842285156250,1,2
9008.617320400327158402831173589220270514488220214843750,2,3
9009.177561014754138657423254699097014963626861572265625,3,4
9067.290983066049691707632973702857270836830139160156250,3,3
9067.290983066049691707632973702857270836830139160156250,2,3
9112.343270422220348425668134950683452188968658447265625,3,4
9120.349840113351519210738160836626775562763214111328125,4,5
9146.166295677444879608231076417723670601844787597656250,4,4
9146.166295677444879608231076417723670601844787597656250,3,4
9237.657632044318760655698952177772298455238342285156250,3,3
9237.657632044318760655698952177772298455238342285156250,2,3
9349.242058442496472014937580752302892506122589111328125,3,4
9469.980735282587162693346272135386243462562561035156250,3,3
9469.980735282587162693346272135386243462562561035156250,2,3
9515.042690783240431517953084039618261158466339111328125,3,4
9524.782616996078776328005233153817243874073028564453125,4,5
9581.844983289083757860282730689505115151405334472656250,4,4
9581.844983289083757860282730689505115151405334472656250,3,4
9652.501681894510458636915473107364960014820098876953125,4,5
9663.545145781306939358756835645181126892566680908203125,5,6
9821.678188346443090228632399885100312530994415283203125,6,7
9893.438132082941309342061231291154399514198303222656250,6,6
9893.438132082941309342061231291154399514198303222656250,5,6
9903.421299399596773316289954891544766724109649658203125,6,7
9992.466887644442519178511474819970317184925079345703125,7,8
10092.572942410734612828093759162584319710731506347656250,7,7
10092.572942410734612828093759162584319710731506347656250,6,7
10168.216493677190950695177207308006472885608673095703125,7,8
10168.4466043669333992216508022465859539806842803955078125,8,9
10176.2076959961211486405119330811430700123310089111328125,9,10
10215.9608572842177409700781254286994226276874542236328125,10,11
10245.3776968647152252334109334697131998836994171142578125,11,12
10257.5450603320562088516254561909590847790241241455078125,12,13
10347.253417928809057890759959263959899544715881347656250,12,12
10347.253417928809057890759959263959899544715881347656250,11,12
10359.811367920879315640547702059848234057426452636718750,11,11
10359.811367920879315640547702059848234057426452636718750,10,11
10377.979471007008970495633093378273770213127136230468750,10,10
10377.979471007008970495633093378273770213127136230468750,9,10
10426.131134940594999527263553318334743380546569824218750,9,9
10426.131134940594999527263553318334743380546569824218750,8,9
10511.253581766098572636281005543423816561698913574218750,8,8
10511.253581766098572636281005543423816561698913574218750,7,8
10518.0514953348512101616307745644007809460163116455078125,8,9
10551.671394814272065154625579452840611338615417480468750,8,8
10551.671394814272065154625579452840611338615417480468750,7,8
10588.8952976192372681385478472293470986187458038330078125,8,9
10592.6641615555674087456594634204520843923091888427734375,9,10
10729.181425785095103542232664040056988596916198730468750,9,9
10729.181425785095103542232664040056988596916198730468750,8,9
10766.804864949406758789507421170128509402275085449218750,8,8
10766.804864949406758789507421170128509402275085449218750,7,8
10824.224403686545588065825995727209374308586120605468750,7,7
10824.224403686545588065825995727209374308586120605468750,6,7
10846.629461181682478887466913874959573149681091308593750,6,6
10846.629461181682478887466913874959573149681091308593750,5,6
10871.0750763560381295658174849450006149709224700927734375,6,7
10915.742883272525410198738882172619923949241638183593750,6,6
10915.742883272525410198738882172619923949241638183593750,5,6
10945.1966261111066012201575858853175304830074310302734375,6,7
10947.6385005315292400229765235053491778671741485595703125,7,8
10979.922872730229093996001665800577029585838317871093750,7,7
10979.922872730229093996001665800577029585838317871093750,6,7
11000.5827678894116854468876454120618291199207305908203125,7,8
11007.532473757479585252383458282565698027610778808593750,7,7
11007.532473757479585252383458282565698027610778808593750,6,7
11040.0704034380949789539982930364203639328479766845703125,7,8
11083.008285508971204613715144660091027617454528808593750,7,7
11083.008285508971204613715144660091027617454528808593750,6,7
11104.3902217642608800662884505072725005447864532470703125,7,8
11114.236364039072003428998414165107533335685729980468750,7,7
11114.236364039072003428998414165107533335685729980468750,6,7
11215.9963365787620628299947611594689078629016876220703125,7,8
11227.5413010914093885350695245506358332931995391845703125,8,9
11235.5449085530896990992033579459530301392078399658203125,9,10
11241.5152947628870203633510982399457134306430816650390625,10,11
11295.6876784537512998785047102501266635954380035400390625,11,12
11331.4640927348156476117679858361952938139438629150390625,12,13
11373.411988907756909661372901609865948557853698730468750,12,12
11373.411988907756909661372901609865948557853698730468750,11,12
11415.959052337737662519145942496834322810173034667968750,11,11
11415.959052337737662519145942496834322810173034667968750,10,11
11454.292840840324148921069991047261282801628112792968750,10,10
11454.292840840324148921069991047261282801628112792968750,9,10
11536.2648450341499535287681510453694500029087066650390625,10,11
11541.4407579635511205129461131946300156414508819580078125,11,12
11579.3560909529336975243296592452679760754108428955078125,12,13
11653.8191350032925577284714790948783047497272491455078125,13,14
11668.6805509744948790018526096901041455566883087158203125,14,15
11700.498354666869775364546057971892878413200378417968750,14,14
11700.498354666869775364546057971892878413200378417968750,13,14
11717.4569732783258271258119975755107589066028594970703125,14,15
11723.3153923696845446489334108264301903545856475830078125,15,16
11761.5507895681111556474007784345303662121295928955078125,16,17
11868.2784903143952413007156110325013287365436553955078125,17,18
11891.146358704886099921793629619060084223747253417968750,17,17
11891.146358704886099921793629619060084223747253417968750,16,17
11901.2273029333273151042504878205363638699054718017578125,17,18
12013.768023500653387536374339106259867548942565917968750,17,17
12013.768023500653387536374339106259867548942565917968750,16,17
12019.4190692341537591847355770369176752865314483642578125,17,18
12106.9529776274255745693864128043060190975666046142578125,18,19
12124.5489574186178949322112430309061892330646514892578125,19,20
12170.2268700696729759602732201528851874172687530517578125,20,21
12177.6687699912206739316644643622566945850849151611328125,21,22
12262.502762977940480304539505596039816737174987792968750,21,21
12262.502762977940480304539505596039816737174987792968750,20,21
12274.4996668306378808654955037127365358173847198486328125,21,22
12306.109540740348580634133668354479596018791198730468750,21,21
12306.109540740348580634133668354479596018791198730468750,20,21
12310.403862439464075073658477776916697621345520019531250,20,20
12310.403862439464075073658477776916697621345520019531250,19,20
12321.064166847285485495433476899052038788795471191406250,19,19
12321.064166847285485495433476899052038788795471191406250,18,19
12373.407534540676729228891872480744495987892150878906250,18,18
12373.407534540676729228891872480744495987892150878906250,17,18
12434.885913244693498747039939189562574028968811035156250,17,17
12434.885913244693498747039939189562574028968811035156250,16,17
12529.6066809508269728201668158362735994160175323486328125,17,18
12672.098366597854167459047403099248185753822326660156250,17,17
12672.098366597854167459047403099248185753822326660156250,16,17
12678.7375604145961063284886449764599092304706573486328125,17,18
12715.536883941589018753859363641822710633277893066406250,17,17
12715.536883941589018753859363641822710633277893066406250,16,17
12775.704586188264998192209986882517114281654357910156250,16,16
12775.704586188264998192209986882517114281654357910156250,15,16
12881.2452934882780255509970857019652612507343292236328125,16,17
12901.520666479701973550220372999319806694984436035156250,16,16
12901.520666479701973550220372999319806694984436035156250,15,16
12927.754849083999634906660958222346380352973937988281250,15,15
12927.754849083999634906660958222346380352973937988281250,14,15
13101.395969141128806434437592542963102459907531738281250,14,14
13101.395969141128806434437592542963102459907531738281250,13,14
13226.1543116710838490224233510161866433918476104736328125,14,15
13238.343870078586836491751910216407850384712219238281250,14,14
13238.343870078586836491751910216407850384712219238281250,13,14
13278.319428106107925380285905703203752636909484863281250,13,13
13278.319428106107925380285905703203752636909484863281250,12,13
13346.6671727595244221209469515088130719959735870361328125,13,14
13363.910763905118135319582961528794839978218078613281250,13,13
13363.910763905118135319582961528794839978218078613281250,12,13
13384.7348377680983333437580995450844056904315948486328125,13,14
13544.745006903808790532650618843035772442817687988281250,13,13
13544.745006903808790532650618843035772442817687988281250,12,13
13637.0801914102338117107393600235809572041034698486328125,13,14
13637.746080619160484737051319825695827603340148925781250,13,13
13637.746080619160484737051319825695827603340148925781250,12,13
13658.9902414815864759578545317708631046116352081298828125,13,14
13688.8366628410077183719550930618424899876117706298828125,14,15
13737.616793687689768610482587973820045590400695800781250,14,14
13737.616793687689768610482587973820045590400695800781250,13,14
13845.3471764638233552080492927416344173252582550048828125,14,15
13851.502272416366058571668418153421953320503234863281250,14,14
13851.502272416366058571668418153421953320503234863281250,13,14
13868.0071418760312795814826358764548785984516143798828125,14,15
13950.850737323056837801971141743706539273262023925781250,14,14
13950.850737323056837801971141743706539273262023925781250,13,14
14072.5521618340847240791191552489181049168109893798828125,14,15
14081.699259226283193591200415539788082242012023925781250,14,14
14081.699259226283193591200415539788082242012023925781250,13,14
14094.944227973730249026118599431356415152549743652343750,13,13
14094.944227973730249026118599431356415152549743652343750,12,13
14114.5607650250336135844264617844601161777973175048828125,13,14
14138.1412022574348050785175701093976385891437530517578125,14,15
14161.103946400050346277055268728872761130332946777343750,14,14
14161.103946400050346277055268728872761130332946777343750,13,14
14165.132825740151670146360629587434232234954833984375000,13,13
14165.132825740151670146360629587434232234954833984375000,12,13
14168.8574763186623279853648682546918280422687530517578125,13,14
14252.4968515569520157715288632971351034939289093017578125,14,15
14376.3888476393683852894156416368787176907062530517578125,15,16
14398.955989349905618013281127787195146083831787109375000,15,15
14398.955989349905618013281127787195146083831787109375000,14,15
14484.355009564931972221302203251980245113372802734375000,14,14
14484.355009564931972221302203251980245113372802734375000,13,14
14510.845656984657924937209827476181089878082275390625000,13,13
14510.845656984657924937209827476181089878082275390625000,12,13
14646.226181894650611781116822385229170322418212890625000,12,12
14646.226181894650611781116822385229170322418212890625000,11,12
14829.3737613876394683121162643146817572414875030517578125,12,13
14937.0087212859082150817613410254125483334064483642578125,13,14
14964.6188975712602939882600594501127488911151885986328125,14,15
15020.8671583309353565471866431835223920643329620361328125,15,16
15036.627055617198724490890526794828474521636962890625000,15,15
15036.627055617198724490890526794828474521636962890625000,14,15
15107.3769486747053492070591573792626149952411651611328125,15,16
15185.080165946599723980625640251673758029937744140625000,15,15
15185.080165946599723980625640251673758029937744140625000,14,15
15209.431272632824313717492259456776082515716552734375000,14,14
15209.431272632824313717492259456776082515716552734375000,13,14
15356.675367265782764292225692770443856716156005859375000,13,13
15356.675367265782764292225692770443856716156005859375000,12,13
15356.811380722327464998233637061275658197700977325439453125,12,12
15356.811380722327464998233637061275658197700977325439453125,11,12
15380.4978275484159297992192705351044423878192901611328125,12,13
15428.3215201678152397324339517581393010914325714111328125,13,14
15430.2469073377327493101773825401323847472667694091796875,14,15
15432.8763028944342290404989626040332950651645660400390625,15,16
15514.313516556105008892263441566683468408882617950439453125,15,15
15514.313516556105008892263441566683468408882617950439453125,14,15
15612.4878902749892228829509122078889049589633941650390625,15,16
15619.6972416340761580233476024659466929733753204345703125,16,17
15670.947430600736902495118130218543228693306446075439453125,16,16
15670.947430600736902495118130218543228693306446075439453125,15,16
15717.021923591020035548826427884705481119453907012939453125,15,15
15717.021923591020035548826427884705481119453907012939453125,14,15
15844.342675609445260154206636116214212961494922637939453125,14,14
15844.342675609445260154206636116214212961494922637939453125,13,14
15885.497740810745932737990671057559666223824024200439453125,13,13
15885.497740810745932737990671057559666223824024200439453125,12,13
15913.0207883030825766201843407543492503464221954345703125,13,14
15948.5940251805298057963256042057764716446399688720703125,14,15
15963.222297227184975743075057152964291162788867950439453125,14,14
15963.222297227184975743075057152964291162788867950439453125,13,14
15978.2367321152985664145518285295111127197742462158203125,14,15
15997.160502291643732253323406666822847910225391387939453125,14,14
15997.160502291643732253323406666822847910225391387939453125,13,14
16028.132682598586436217846795670993742533028125762939453125,13,13
16028.132682598586436217846795670993742533028125762939453125,12,13
16196.8903071731916736286649438625317998230457305908203125,13,14
16220.627238823296275616048234269328531809151172637939453125,13,13
16220.627238823296275616048234269328531809151172637939453125,12,13
16328.7612143829744877354670506974798627197742462158203125,13,14
16349.2647480694352826180448801096645183861255645751953125,14,15
16441.5533044571172045511531223382917232811450958251953125,15,16
16449.724890157738096452266773894734797067940235137939453125,15,15
16449.724890157738096452266773894734797067940235137939453125,14,15
16500.746649446818148210258669905670103617012500762939453125,14,14
16500.746649446818148210258669905670103617012500762939453125,13,14
16544.4895656472853719964888341564801521599292755126953125,14,15
16613.0284026086468831540088331166771240532398223876953125,15,16
16704.862370599082007249780446045406279154121875762939453125,15,15
16704.862370599082007249780446045406279154121875762939453125,14,15
16773.450288378330520988601648468829807825386524200439453125,14,14
16773.450288378330520988601648468829807825386524200439453125,13,14
16839.8821049588850489175939628694322891533374786376953125,14,15
16894.331919962015129688115422368355211801826953887939453125,14,14
16894.331919962015129688115422368355211801826953887939453125,13,14
16993.1501789714442172130048902545240707695484161376953125,14,15
17022.6985626726358706850561475221184082329273223876953125,15,16
17055.6295629064140062514098872270551510155200958251953125,16,17
17080.7629465719611279173051343605038709938526153564453125,17,18
17091.7286911346828592872526542123523540794849395751953125,18,19
17201.829526487785281763098765850372728891670703887939453125,18,18
17201.829526487785281763098765850372728891670703887939453125,17,18
17238.339059961853701186118570376493153162300586700439453125,17,17
17238.339059961853701186118570376493153162300586700439453125,16,17
17290.7243757741240106629021511253085918724536895751953125,17,18
17364.3748738792984316336998062979546375572681427001953125,18,19
17428.559657049946986451249841820754227228462696075439453125,18,18
17428.559657049946986451249841820754227228462696075439453125,17,18
17491.1305690836706052682103518236544914543628692626953125,18,19
17512.5437832216448026390054337753099389374256134033203125,19,20
17513.734486845929845533209601171620306558907032012939453125,19,19
17513.734486845929845533209601171620306558907032012939453125,18,19
17535.0854760466140060959361335335415787994861602783203125,19,20
17634.457224514647529833855088554628309793770313262939453125,19,19
17634.457224514647529833855088554628309793770313262939453125,18,19
17676.982534040159863952812457910113153047859668731689453125,18,18
17676.982534040159863952812457910113153047859668731689453125,17,18
17690.1745723625196415884630596337956376373767852783203125,18,19
17716.362867875493700087208281956918654032051563262939453125,18,18
17716.362867875493700087208281956918654032051563262939453125,17,18
17817.3842350621940380239749401880544610321521759033203125,18,19
17932.690744898370278026522584013946470804512500762939453125,18,18
17932.690744898370278026522584013946470804512500762939453125,17,18
17995.252791000290089773461232880436000414192676544189453125,17,17
17995.252791000290089773461232880436000414192676544189453125,16,17
18012.2627779366143141448475262222927995026111602783203125,17,18
18087.349243760974404626740152934871730394661426544189453125,17,17
18087.349243760974404626740152934871730394661426544189453125,16,17
18103.942291245448424963360167794235167093575000762939453125,16,16
18103.942291245448424963360167794235167093575000762939453125,15,16
18127.441055167027764316589610871233162470161914825439453125,15,15
18127.441055167027764316589610871233162470161914825439453125,14,15
18137.7210306742140499824955668373149819672107696533203125,15,16
18141.7865959917038713999914989472017623484134674072265625,16,17
18218.261396685665852335223036106981453485786914825439453125,16,16
18218.261396685665852335223036106981453485786914825439453125,15,16
18235.878261761922560613147226149521884508430957794189453125,15,15
18235.878261761922560613147226149521884508430957794189453125,14,15
18305.5985725951948899226096045822487212717533111572265625,15,16
18398.6009188293536402714067889974103309214115142822265625,16,17
18494.1412893962796835101158876568661071360111236572265625,17,18
18527.4996144944693219347442436628625728189945220947265625,18,19
18574.403290995104912231017380008779582567512989044189453125,18,18
18574.403290995104912231017380008779582567512989044189453125,17,18
18752.2313674970331567326553567909286357462406158447265625,18,19
18804.836159458007772304899418713830527849495410919189453125,18,18
18804.836159458007772304899418713830527849495410919189453125,17,18
18825.720581275496238238265078734912094660103321075439453125,17,17
18825.720581275496238238265078734912094660103321075439453125,16,17
18859.853608280227911297988185879148659296333789825439453125,16,16
18859.853608280227911297988185879148659296333789825439453125,15,16
18927.833916255976783038494914990224060602486133575439453125,15,15
18927.833916255976783038494914990224060602486133575439453125,14,15
